model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
efficientnet_b0,72,configs/efficientnet_b0_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 384, 'learning_rate': 0.1}","{'batch_size': 384}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
68,2.5232,0.001,5.8897,5.2,9136222208.0,0.0,106496.0,2760595268.0,136.5919,287.008,61.1379,68.0,26.0345,99.0,20163264512.0,20163264512.0,20163264512.0,0.5931,0.5899,0.5931,0.588
69,2.5259,0.001,6.6185,5.025,9136291840.0,0.0,139264.0,2760595268.0,134.914,266.094,60.7385,68.0,23.4,99.0,20163264512.0,20163264512.0,20163264512.0,0.5951,0.5927,0.5951,0.5904
70,2.5194,0.001,6.4358,5.1437,9136345088.0,0.0,217088.0,2760595268.0,133.0291,275.827,60.7188,68.0,24.8125,99.0,20163264512.0,20163264512.0,20163264512.0,0.5958,0.5937,0.5958,0.5911
71,2.5179,0.001,5.8414,5.2938,9136381952.0,0.0,245760.0,2760595268.0,135.4966,277.735,61.0,68.0,27.4138,99.0,20163264512.0,20163264512.0,20163264512.0,0.5937,0.5906,0.5937,0.5884
72,2.5098,0.001,5.7386,5.35,9136447488.0,0.0,151552.0,2760595268.0,136.2317,288.44,61.1754,68.0,27.3333,99.0,20163264512.0,20163264512.0,20163264512.0,0.5987,0.5973,0.5987,0.5939
73,2.5132,0.001,6.2685,5.2313,9136877568.0,0.0,135168.0,2760595268.0,134.062,288.739,60.6774,68.0,26.2581,99.0,20163264512.0,20163264512.0,20163264512.0,0.595,0.5938,0.595,0.5905
74,2.51,0.001,6.2624,5.2313,9137152000.0,0.0,135168.0,2760595268.0,133.4397,289.518,60.7419,68.0,24.0,99.0,20163264512.0,20163264512.0,20163264512.0,0.596,0.5927,0.596,0.5905
75,2.5061,0.001,6.2482,5.3125,9137156096.0,0.0,176128.0,2760595268.0,133.67,265.678,60.7903,68.0,25.3871,99.0,20163264512.0,20163264512.0,20163264512.0,0.5959,0.5938,0.5959,0.5912
76,2.5075,0.001,6.1398,5.4125,9138253824.0,0.0,151552.0,2760595268.0,130.7059,276.234,60.9672,68.0,25.2951,99.0,20163264512.0,20163264512.0,20163264512.0,0.5941,0.5933,0.5941,0.5897
77,2.5051,0.001,6.0386,5.1125,9138262016.0,0.0,135168.0,2760595268.0,130.6602,286.739,60.8667,68.0,25.5333,99.0,20163264512.0,20163264512.0,20163264512.0,0.5955,0.5922,0.5955,0.5901
78,2.5053,0.001,5.7424,5.4,9138266112.0,0.0,151552.0,2760595268.0,139.8826,288.246,61.2456,68.0,27.8772,99.0,20163264512.0,20163264512.0,20163264512.0,0.5966,0.5939,0.5966,0.5915
79,2.4966,0.001,6.2462,5.2625,9138298880.0,0.0,204800.0,2760595268.0,130.5494,275.618,60.8387,68.0,25.2742,99.0,20163264512.0,20163264512.0,20163264512.0,0.5975,0.596,0.5975,0.5927
80,2.4961,0.001,5.7615,5.3812,9138278400.0,0.0,135168.0,2760595268.0,134.2196,289.295,60.9825,68.0,28.0877,99.0,20163264512.0,20163264512.0,20163264512.0,0.5953,0.5928,0.5953,0.5904
81,2.4919,0.001,5.777,5.4062,9138298880.0,0.0,135168.0,2760595268.0,138.1263,278.349,61.2281,68.0,25.9474,99.0,20163264512.0,20163264512.0,20163264512.0,0.5973,0.5947,0.5973,0.5925
82,2.4917,0.001,5.7599,5.3688,9139372032.0,0.0,172032.0,2760595268.0,136.7844,275.037,61.193,68.0,26.9825,99.0,20163264512.0,20163264512.0,20163264512.0,0.5991,0.5969,0.5991,0.5939
83,2.4933,0.001,5.9623,5.2938,9139527680.0,0.0,151552.0,2760595268.0,139.6916,276.683,61.0,68.0,27.6271,99.0,20163264512.0,20163264512.0,20163264512.0,0.5989,0.5974,0.5989,0.5943
84,2.493,0.001,6.3661,5.125,9139527680.0,0.0,135168.0,2760595268.0,129.231,273.872,60.6508,68.0,25.3651,99.0,20163264512.0,20163264512.0,20163264512.0,0.5964,0.595,0.5964,0.5921
85,2.4866,0.001,5.8695,5.2188,9139531776.0,0.0,135168.0,2760595268.0,138.86,288.672,60.9828,68.0,27.931,99.0,20163264512.0,20163264512.0,20163264512.0,0.5979,0.5967,0.5979,0.5927
86,2.4882,0.001,6.0663,5.4,9139548160.0,0.0,585728.0,2760595268.0,136.0184,273.281,60.7667,68.0,27.5,99.0,20163264512.0,20163264512.0,20163264512.0,0.5993,0.5967,0.5993,0.594
87,2.4855,0.001,6.2831,5.3312,9139560448.0,0.0,135168.0,2760595268.0,133.9914,260.231,60.4677,67.0,27.0323,99.0,20163264512.0,20163264512.0,20163264512.0,0.595,0.5935,0.595,0.5903
88,2.4816,0.001,5.9486,5.5687,9139548160.0,0.0,135168.0,2760595268.0,131.5913,287.808,60.5593,67.0,24.7966,99.0,20163264512.0,20163264512.0,20163264512.0,0.6001,0.5984,0.6001,0.5954
89,2.4808,0.001,6.0428,5.1063,9139552256.0,0.0,135168.0,2760595268.0,135.7648,247.94,60.7667,68.0,27.65,99.0,20163264512.0,20163264512.0,20163264512.0,0.598,0.5967,0.598,0.5937
90,2.4761,0.0001,6.4127,5.1875,9139576832.0,0.0,151552.0,2760595268.0,124.6093,271.77,60.4127,67.0,25.0476,99.0,20163264512.0,20163264512.0,20163264512.0,0.5995,0.5985,0.5995,0.5952
91,2.46,0.0001,6.263,5.2812,9139564544.0,0.0,135168.0,2760595268.0,130.3549,277.798,60.7742,67.0,24.7097,99.0,20163264512.0,20163264512.0,20163264512.0,0.6012,0.5987,0.6012,0.5964
92,2.4555,0.0001,5.9814,5.1063,9139585024.0,0.0,135168.0,2760595268.0,133.771,287.986,60.9322,68.0,27.1525,99.0,20163264512.0,20163264512.0,20163264512.0,0.6014,0.5987,0.6014,0.5966
93,2.4576,0.0001,6.1477,4.9375,9140076544.0,0.0,151552.0,2760595268.0,133.905,260.574,60.8689,68.0,26.7377,99.0,20163264512.0,20163264512.0,20163264512.0,0.6012,0.5984,0.6012,0.5965
94,2.4513,0.0001,6.3434,5.2125,9140097024.0,0.0,135168.0,2760595268.0,129.9251,287.469,60.5556,68.0,25.1746,99.0,20163264512.0,20163264512.0,20163264512.0,0.6012,0.599,0.6012,0.5966
95,2.4548,0.0001,6.2482,5.4,9140084736.0,0.0,135168.0,2760595268.0,131.1431,269.521,60.5484,68.0,25.8226,99.0,20163264512.0,20163264512.0,20163264512.0,0.6026,0.5998,0.6026,0.5979
96,2.4508,0.0001,6.3382,5.1875,9140092928.0,0.0,135168.0,2760595268.0,128.6615,256.254,60.5714,68.0,24.1429,99.0,20163264512.0,20163264512.0,20163264512.0,0.6019,0.5995,0.6019,0.5973
97,2.4482,0.0001,6.345,5.1437,9140097024.0,0.0,151552.0,2760595268.0,132.5719,275.264,60.3492,68.0,24.0,99.0,20163264512.0,20163264512.0,20163264512.0,0.601,0.5988,0.601,0.5966
98,2.4555,0.0001,6.3942,5.2188,9140113408.0,0.0,118784.0,2760595268.0,129.6878,271.648,60.4603,67.0,23.873,99.0,20163264512.0,20163264512.0,20163264512.0,0.6018,0.5994,0.6018,0.5973
99,2.45,0.0001,6.1526,5.4875,9140109312.0,0.0,135168.0,2760595268.0,129.9042,288.42,60.5246,68.0,26.2131,99.0,20163264512.0,20163264512.0,20163264512.0,0.6039,0.6027,0.6039,0.6
100,2.4482,0.0001,5.7491,5.2625,9119268864.0,0.0,221184.0,2604999672.0,119.6428,279.148,59.2982,67.0,30.4035,99.0,20163264512.0,20163264512.0,20163264512.0,0.6012,0.5986,0.6012,0.5964
