model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
squeezenet,42,configs/squeezenet_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 1536, 'learning_rate': 0.1}","{'batch_size': 1536}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
54,4.2491,0.01,8.0828,3.1063,19809767424.0,0.0,221184.0,6429543804.0,79.7049,207.649,33.825,41.0,11.775,100.0,19892600832.0,19892600832.0,19892600832.0,0.1698,0.165,0.1698,0.1417
55,4.2525,0.01,8.3587,2.9625,19809816576.0,0.0,11522048.0,6429543804.0,83.3332,203.964,33.9277,41.0,12.6265,100.0,19892600832.0,19892600832.0,19892600832.0,0.1779,0.1663,0.1779,0.1517
56,4.2396,0.01,8.3414,2.9438,19810029568.0,0.0,7090176.0,6429543804.0,83.8049,190.445,33.8795,40.0,12.6265,100.0,19892600832.0,19892600832.0,19892600832.0,0.18,0.1784,0.18,0.152
57,4.229,0.01,8.1432,3.0688,19810078720.0,0.0,9080832.0,6429543804.0,82.3801,189.286,33.9259,40.0,12.1358,100.0,19892600832.0,19892600832.0,19892600832.0,0.1814,0.1779,0.1814,0.1515
58,4.2307,0.01,7.8428,3.1812,19810123776.0,0.0,249856.0,6429543804.0,86.0913,190.936,33.9359,42.0,12.4744,100.0,19892600832.0,19892600832.0,19892600832.0,0.1753,0.1765,0.1753,0.1483
59,4.2244,0.01,8.5862,2.9062,19810193408.0,0.0,9846784.0,6429543804.0,79.9241,208.666,33.7765,42.0,11.7176,100.0,19892600832.0,19892600832.0,19892600832.0,0.1789,0.1697,0.1789,0.15
60,4.218,0.001,8.5463,2.8875,19810230272.0,0.0,5300224.0,6429543804.0,80.1485,211.437,33.8471,42.0,11.8941,100.0,19892600832.0,19892600832.0,19892600832.0,0.1853,0.1774,0.1853,0.1587
61,4.1793,0.001,7.8396,3.1938,19810267136.0,0.0,7815168.0,6429543804.0,88.0904,205.84,34.0385,41.0,12.7179,100.0,19892600832.0,19892600832.0,19892600832.0,0.1976,0.1757,0.1976,0.1698
62,4.1671,0.001,8.4598,2.9688,19810304000.0,0.0,217088.0,6429543804.0,78.9951,208.391,33.7619,41.0,12.2857,100.0,19892600832.0,19892600832.0,19892600832.0,0.198,0.1796,0.198,0.1707
63,4.1717,0.001,8.1405,3.0562,19810664448.0,0.0,2711552.0,6429543804.0,81.6978,213.671,34.0,42.0,12.963,100.0,19892600832.0,19892600832.0,19892600832.0,0.199,0.178,0.199,0.1715
64,4.164,0.001,8.059,3.0875,19810713600.0,0.0,131072.0,6429543804.0,80.6355,206.716,33.85,41.0,13.125,100.0,19892600832.0,19892600832.0,19892600832.0,0.1977,0.1765,0.1977,0.1699
65,4.1698,0.001,7.8425,3.1938,19810775040.0,0.0,5877760.0,6429543804.0,88.2632,190.712,33.9103,41.0,13.2308,100.0,19892600832.0,19892600832.0,19892600832.0,0.1981,0.1762,0.1981,0.1702
